SURFACE_TY,CONDITION,WIDTH,the_geom,CANOPY,PMAID,TRAIL_NUM,TRAIL_ID,PMA_NAME,SHAPE_LENG,GRADE_TYPE,DISTRICT,GRADE_PERC,TRAIL_CLAS,SHAPE_LE_1,DATE_TIME,PICTURES,FIELD_NOTE,GIS_LENGTH,GIS_EDT_DT,AMWOID,SHAPE_LEN
Grass,Good,1,"MULTILINESTRING ((-122.25615533049499 47.678975255651245, -122.25626435808772 47.67903039099113, -122.25631370186333 47.679044858157866, -122.25636343253525 47.67905560067146, -122.25644510054305 47.67906848290854, -122.2565291025406 47.679084193028594, -122.25657950413436 47.679096132517714, -122.25665137120625 47.679111842997294, -122.25672340592656 47.679130949085184, -122.25677630548124 47.67916108565368, -122.256839783901 47.679200155189804))",Open,398,196,398-196,WARREN G. MAGNUSON PARK,190.8346741,Flat,NE,0,2,190.8346741,01/09/2017 12:00:00 AM +0000,-,-,190.83505577,02/08/2017 12:00:00 AM +0000,TRAIL-7816,0
Soil,Good,1,"MULTILINESTRING ((-122.25338989681782 47.679293727659505, -122.25343645611368 47.67930517666651, -122.2534761315488 47.679296453627344, -122.25360866708826 47.67928640127919, -122.25370113341036 47.679264767711985, -122.25379568376738 47.679267284523526, -122.25384290056098 47.67928806739312, -122.25391826646499 47.679306267410276, -122.2540252670562 47.67930345077377, -122.25409328379733 47.679308534554444, -122.25413109947014 47.679352717678526, -122.25415840008084 47.67939841727931, -122.25424431654146 47.67943860100039, -122.25432393347147 47.67947453440265, -122.2544126839252 47.67949456785877, -122.25447733319199 47.67952248448658, -122.25456636731279 47.679545383973796, -122.25464005545773 47.679594997387866, -122.254812266852 47.67965106324902))",Open,398,200,398-200,WARREN G. MAGNUSON PARK,378.22861113,Flat,NE,0,2,378.22861113,10/27/2016 12:00:00 AM +0000,-,-,403.66700035,02/23/2017 12:00:00 AM +0000,TRAIL-7820,0
Soil,Good,1,"MULTILINESTRING ((-122.25072154018602 47.68069268136722, -122.25075691039214 47.680656070758204, -122.2507740204922 47.68064501068426, -122.2508039203543 47.680632400739064, -122.2508210599233 47.680624130811964, -122.25090341990335 47.68062274096509, -122.2509609404727 47.68058986057833, -122.25095364988982 47.68056432113263, -122.25094734021954 47.68052913130046, -122.25098803009605 47.680478930930256, -122.25100356006408 47.68043827515459, -122.25097831960666 47.68042543092404, -122.2509546068514 47.68039417021396, -122.25093204038978 47.68036098091529, -122.25090906954999 47.68032908125455, -122.25089778011362 47.680303590656486, -122.25089594956178 47.680271400996055, -122.25087560053707 47.680221880872935, -122.25086353940753 47.680190220604906, -122.2508510495962 47.68015554125519, -122.2508362399296 47.68013192060866, -122.25081637994454 47.680118051347286, -122.2508189397531 47.68007257053561, -122.25080978030901 47.680032621347245, -122.25080312012622 47.6800086510279, -122.2508084497109 47.679978420652965, -122.2508068097332 47.67992030070566, -122.25080891953807 47.67986721048261, -122.25081141060949 47.67983718094347, -122.25078790034438 47.67978774061553, -122.25079435993008 47.67974766099154, -122.25079176956399 47.67971745087899, -122.25079829992117 47.679691491201424, -122.25081292023023 47.67966647080417, -122.2508302296281 47.67963211071657, -122.25084350035581 47.67960303107286, -122.25085051058379 47.67957474088723, -122.25087080955608 47.67952731127315, -122.25088840943535 47.67950746060955, -122.25090199060243 47.6794869312751, -122.25092495980888 47.67944212131304, -122.2509361999948 47.67938368098859, -122.25094107979982 47.67935728124773, -122.25094434986256 47.67932495076195, -122.25095836060524 47.679288480778624, -122.2509635539754 47.67923695434938, -122.25091796022123 47.679201401368324, -122.25087661018803 47.6791845411812, -122.25078498991685 47.67916290074767, -122.25070403006849 47.679148680567906, -122.25063533978654 47.67912767055256, -122.25057530966566 47.679105650490726, -122.2505414001119 47.679089551344035, -122.25050923936871 47.6790444313296, -122.25044117614807 47.6790504622003, -122.25036711977036 47.67902053098656, -122.25030313854403 47.678996929870316, -122.2502274397561 47.678947891062776, -122.25015091015344 47.67892793090985, -122.25008854046354 47.67891090901052, -122.25005394301063 47.678901277314004, -122.25002217140413 47.67888873449008, -122.24998982502994 47.678871427391705, -122.24994216336044 47.678840800695916, -122.24992186925556 47.67881997027887, -122.24985100963629 47.67880496363003))",Open,398,181,398-181,WARREN G. MAGNUSON PARK,940.55229776,Gradual,NE,3,2,940.55229776,10/26/2016 12:00:00 AM +0000,-,-,919.11632439,02/23/2017 12:00:00 AM +0000,TRAIL-7817,0
Soil,Good,1,"MULTILINESTRING ((-122.25079882988321 47.67856814069793, -122.250745209539 47.678555720553966, -122.25072258999741 47.678544090501774, -122.25069196987415 47.67849108088234, -122.25066911994645 47.67845298062007, -122.25064695314315 47.6784348957778, -122.25060068554473 47.67841582341175, -122.25052609276813 47.67837132206471, -122.2504684951857 47.67831601304651))",Open,398,232,389-232,WARREN G. MAGNUSON PARK,127.81726494,Steep,NE,8,2,127.81726494,10/26/2016 12:00:00 AM +0000,-,-,127.81752057,02/08/2017 12:00:00 AM +0000,TRAIL-7817,0
Soil,Good,1,"MULTILINESTRING ((-122.25168584340418 47.681007626291525, -122.25167937537692 47.68098315075634, -122.25168330976905 47.68093959411801, -122.25170516622215 47.680905749434274, -122.25173357945275 47.68087337671375, -122.25176703406582 47.68084659513717, -122.25181225250799 47.68082430717732, -122.25185404560321 47.68080483167332))",Open,398,179,398-179,WARREN G. MAGNUSON PARK,90.21895758,Flat,NE,0,2,90.21895758,10/26/2016 12:00:00 AM +0000,-,-,91.26079339,02/23/2017 12:00:00 AM +0000,TRAIL-7817,0
Soil,Worn,3,"MULTILINESTRING ((-122.30405630393699 47.672254679307, -122.3041247084972 47.67226455451436, -122.30425247505326 47.67226132523832))",High,391,4,391-4,RAVENNA PARK,48.73399294,Steep,NE,10,2,48.73399294,10/31/2016 12:00:00 AM +0000,-,-,48.73409041,02/08/2017 12:00:00 AM +0000,TRAIL-6412,0
Gravel,Good,4,"MULTILINESTRING ((-122.30435748514248 47.67235819664646, -122.30434620157914 47.67235397118836, -122.30434159374103 47.67235253105313, -122.30433542435921 47.6723496123476, -122.30433133223963 47.67234846422, -122.30432828260201 47.672348290392115, -122.30432467346067 47.672346324589185, -122.3043229101881 47.67233555395985, -122.30430341253606 47.67231164786339, -122.30425247505326 47.67226132523832))",High,391,70,391-70,RAVENNA PARK,45.41761073,Moderate,NE,8,1,45.41761073,10/31/2016 12:00:00 AM +0000,-,-,45.41770157,02/08/2017 12:00:00 AM +0000,TRAIL-6413,0
Gravel,Good,8,"MULTILINESTRING ((-122.2556457588392 47.68173457413638, -122.25564969108186 47.681378657688605, -122.2555058130527 47.681086455408646, -122.25522377686019 47.680913626204216, -122.25484107079681 47.680819736246505, -122.25462116807235 47.6807813124784))",Open,398,59,398-59,WARREN G. MAGNUSON PARK,492.22120502,Flat,NE,0,1,492.22120502,10/25/2016 12:00:00 AM +0000,-,-,492.22218947,02/08/2017 12:00:00 AM +0000,TRAIL-7816,0
Gravel,Worn,3,"MULTILINESTRING ((-122.31861320513393 47.63227390373072, -122.31831599257497 47.63211219832631, -122.31792337908014 47.632163453685195, -122.31777084591194 47.63217630736783, -122.3176925079523 47.63210201584353, -122.31764550459424 47.63198809746404, -122.31763246292246 47.63189933177425, -122.31761162764543 47.63179960257558, -122.31746642437803 47.631797898257595, -122.3173296958908 47.6318232423139, -122.31722857981866 47.63179479796739, -122.31697521286918 47.63177637412819))",Low,399,5,399-5,VOLUNTEER PARK,491.96659942,Moderate,CE,7,1,491.96659942,10/19/2016 12:00:00 AM +0000,-,-,536.8602938,02/20/2017 12:00:00 AM +0000,TRAIL-7616,0
Soil,Good,3,"MULTILINESTRING ((-122.24969271239141 47.681372800348136, -122.24970730011934 47.6813998675191, -122.24972821685901 47.68141560127817, -122.24975998344412 47.681440367856474, -122.24976440856686 47.68148937904174, -122.24973686601095 47.68153283413919, -122.24969198365129 47.68158871756521, -122.24957659784623 47.68163488645056, -122.24947840403196 47.681677384436966, -122.24937758004229 47.68172519560013, -122.2492969200764 47.681772416057896, -122.2491627812439 47.681847968674, -122.24906721675056 47.6819176191508, -122.24903214773124 47.68195362454162))",Open,398,154,398-154,WARREN G. MAGNUSON PARK,300.30467161,Moderate,NE,5,1,300.30467161,10/25/2016 12:00:00 AM +0000,-,-,300.30527221,02/08/2017 12:00:00 AM +0000,TRAIL-7814,0
Soil,Worn,1,"MULTILINESTRING ((-122.25129298329672 47.68181778448373, -122.25124951637817 47.68186710102849, -122.25121965737614 47.6819503111126, -122.25121824946063 47.68198956774574, -122.25122879947367 47.68202543436583, -122.25125973364351 47.682080434343646, -122.2512336668445 47.682145034248755, -122.25121706639864 47.68220178439773, -122.25118121708284 47.682245517737414, -122.25120478384939 47.682299317595685, -122.25122021672978 47.68236703453005, -122.25119814800111 47.682446592494614))",Open,398,167,398-167,WARREN G. MAGNUSON PARK,240.02615229,Gradual,NE,3,2,240.02615229,10/25/2016 12:00:00 AM +0000,-,-,240.02663235,02/08/2017 12:00:00 AM +0000,TRAIL-7814,0
Gravel,Good,8,"MULTILINESTRING ((-122.2523855181634 47.68353257702464, -122.25239905024424 47.68343335668546, -122.25239679631852 47.68335082507981, -122.25238477055875 47.68320783872017, -122.25230224403997 47.6831002501926, -122.2522026658198 47.682977617826054, -122.25208018067086 47.68281537657017, -122.25197224232625 47.682728632807155, -122.25184756228376 47.68264214504024, -122.25162450823716 47.68254034181678, -122.25138677438402 47.68247727808315, -122.25119814800111 47.682446592494614, -122.25094562327683 47.68245521831427, -122.25065266468938 47.68246987447829, -122.25021276693384 47.682475345252385, -122.24988748271475 47.68249592666032, -122.24961090894405 47.682515859432364, -122.24946502862052 47.68254517650158, -122.24938423995602 47.68257921245451, -122.24927262964569 47.6826741708706, -122.24903562756579 47.68293579914905, -122.24896475416458 47.68303573500235, -122.24884712413031 47.683207837189066, -122.2487850245819 47.68331318829232, -122.24869911446775 47.683457350931825, -122.24862904946546 47.68356828386301, -122.24858133090319 47.683623932160536, -122.24846084862028 47.68369144826928, -122.24830007345588 47.68377052051172))",Open,398,81,398-81,WARREN G. MAGNUSON PARK,1514.3765342,Moderate,NE,7,1,1514.3765342,10/25/2016 12:00:00 AM +0000,-,-,1514.37956296,02/08/2017 12:00:00 AM +0000,TRAIL-7815,0
Soil,Good,8,"MULTILINESTRING ((-122.25452541630838 47.67419981088327, -122.25445752399976 47.67427453379621, -122.25442612758965 47.674355094963225, -122.25438852731935 47.674546342420385, -122.25440093513302 47.67465265936621, -122.25442272746432 47.67475077825035, -122.25447734475904 47.674885102739644, -122.25452330839938 47.67501620307671, -122.25453259013203 47.67508695058949))",Open,398,45,398-45,WARREN G. MAGNUSON PARK,333.58950494,Gradual,NE,5,1,333.58950494,10/25/2016 12:00:00 AM +0000,-,-,333.69344611,02/23/2017 12:00:00 AM +0000,TRAIL-7811,0
Gravel,Good,4,"MULTILINESTRING ((-122.25277215940551 47.675303468044675, -122.25298284194535 47.67526842185206, -122.25298148417122 47.67526879320853, -122.25316621453004 47.67512083077028))",Open,398,19,398-19,WARREN G. MAGNUSON PARK,124.4136871,Flat,NE,0,1,124.4136871,01/09/2017 12:00:00 AM +0000,-,-,124.41393591,02/08/2017 12:00:00 AM +0000,TRAIL-7811,0
Concrete,Good,8,"MULTILINESTRING ((-122.24879879422502 47.67854690996206, -122.24884065601859 47.678560596184774, -122.2489192503297 47.67856636755101, -122.24900808285895 47.67855855113, -122.2491103993426 47.678532684194856, -122.24918815026876 47.67856695128851, -122.24926295043448 47.67862403435096, -122.24927531625369 47.67863290084122, -122.24931895190005 47.67870537357156, -122.24940101315212 47.67875971072739, -122.24952648058758 47.67884738228591))",Open,398,142,398-142,WARREN G. MAGNUSON PARK,236.35542913,Flat,NE,0,1,236.35542913,10/25/2016 12:00:00 AM +0000,-,-,236.35590185,02/08/2017 12:00:00 AM +0000,TRAIL-7812,0
Soil,Good,3,"MULTILINESTRING ((-122.2475215065989 47.684299634945596, -122.2473990096698 47.684313250068556, -122.24732586383745 47.684313757424654, -122.24722104617587 47.6843234034989, -122.24714714674852 47.68433812546384, -122.24714262203874 47.684384322303075, -122.24703709358148 47.68441612844669, -122.24710190176405 47.68434370920994, -122.24713432745621 47.68430817354906, -122.24713734336302 47.68425842317118, -122.24713508157562 47.68422288697346, -122.24717353991254 47.68418938148501, -122.24720068698679 47.68415486036126, -122.2472662918642 47.68410155635181, -122.24734114948956 47.684079713880216))",Open,398,152,398-152,WARREN G. MAGNUSON PARK,291.30076793,Flat,NE,0,2,291.30076793,10/25/2016 12:00:00 AM +0000,-,-,291.30135052,02/08/2017 12:00:00 AM +0000,TRAIL-7813,0
Soil,Good,1,"MULTILINESTRING ((-122.32728114730979 47.721160139191475, -122.32730139971574 47.721132353210244, -122.32722360941818 47.72101635112674, -122.32720605941886 47.72100429067195, -122.32718477021201 47.7209883011567, -122.32719005061749 47.720943160984454, -122.32715463966562 47.72090568053775, -122.32714197039114 47.72082842129935, -122.32704903989448 47.72080782059886, -122.32697042018448 47.72079211062988, -122.32690252434934 47.720798924735696))",High,361,39,361-39,NORTHACRES PARK,192.73565038,Gradual,NW,3,2,192.73565038,10/17/2016 12:00:00 AM +0000,-,-,193.98522725,02/20/2017 12:00:00 AM +0000,TRAIL-5823,0
Gravel,Good,5,"MULTILINESTRING ((-122.30592098349997 47.671837993489255, -122.30582249149428 47.67182034888517, -122.30580382943576 47.671824402601914, -122.30573304857434 47.67181559275887, -122.30566427792566 47.67180632598392, -122.30548077647937 47.67179533024462, -122.30542090743711 47.67179567566774, -122.30534415225871 47.67179097119178, -122.30526108403245 47.671778462338985, -122.30514823043968 47.67177143807174, -122.30507922951921 47.67175403344161, -122.30504976761208 47.6717350078832, -122.30501755574353 47.67170851607914))",High,391,35,391-35,RAVENNA PARK,232.47715086,Flat,NE,2,1,232.47715086,10/31/2016 12:00:00 AM +0000,-,handrail,233.65616708,02/20/2017 12:00:00 AM +0000,TRAIL-6409,0
Gravel,Worn,4,"MULTILINESTRING ((-122.25805942679779 47.67403616908132, -122.25799236540159 47.67403722809386))",Open,398,136,398-136,WARREN G. MAGNUSON PARK,16.52608106,Gradual,NE,3,1,16.52608106,10/24/2016 12:00:00 AM +0000,-,-,16.52611411,02/08/2017 12:00:00 AM +0000,TRAIL-7812,0
Gravel,Good,5,"MULTILINESTRING ((-122.30367429677081 47.6700566789565, -122.30371611908275 47.67013595432807, -122.30376760870067 47.67023413053577, -122.30381289776692 47.67032831697093, -122.30382716797608 47.67040225168212, -122.30384159516566 47.67046384545696, -122.30385024633915 47.670554348656054, -122.30383404091292 47.67064517271056, -122.3038244296282 47.67073590894547, -122.3038205590811 47.67081423396842, -122.30382955645621 47.670917113888734, -122.30383188539878 47.67099942867658, -122.30385333557739 47.671093922813775, -122.30391044823142 47.67117553042717))",Low,391,55,391-55,RAVENNA PARK,418.39581269,Gradual,NE,4,1,418.39581269,10/31/2016 12:00:00 AM +0000,-,-,418.39664948,02/08/2017 12:00:00 AM +0000,TRAIL-6407,0
Gravel,Worn,3,"MULTILINESTRING ((-122.30305456321035 47.671899321000666, -122.30315761914659 47.67193760798694, -122.30317800964046 47.67194210468933, -122.30320285356494 47.671948329633516, -122.30330288671712 47.67195912954777, -122.30338333973921 47.67194421599708, -122.30344814047868 47.67191009461589, -122.30351228261729 47.671881462056135, -122.30357199808469 47.6718755906807, -122.30366944563525 47.67185822479388, -122.30371205287354 47.671839637907794, -122.30376756763022 47.67181098611094, -122.30381705594775 47.67178451353873))",High,391,15,391-15,RAVENNA PARK,210.45088542,Moderate,NE,6,1,210.45088542,10/31/2016 12:00:00 AM +0000,-,-,210.45130633,02/08/2017 12:00:00 AM +0000,TRAIL-6410,0
Gravel,Good,4,"MULTILINESTRING ((-122.25703998061394 47.677798974614774, -122.25699411146108 47.67773684820954, -122.25696157122653 47.67771252509867, -122.25690065319495 47.67770228517422, -122.2566768062692 47.67774061645027))",Open,398,18,398-18,WARREN G. MAGNUSON PARK,109.63373047,Flat,NE,0,1,109.63373047,10/24/2016 12:00:00 AM +0000,-,-,109.63394974,02/08/2017 12:00:00 AM +0000,TRAIL-7804,0
Concrete,Good,6,"MULTILINESTRING ((-122.25999179172076 47.675844658051055, -122.25982868995253 47.67592553583807, -122.25977991260007 47.67597487192386, -122.25984424679282 47.67604803880098))",Open,398,111,398-111,WARREN G. MAGNUSON PARK,85.10358694,Moderate,NE,5,1,85.10358694,10/24/2016 12:00:00 AM +0000,-,-,102.5278788,02/23/2017 12:00:00 AM +0000,TRAIL-7803,0
Gravel,Good,4,"MULTILINESTRING ((-122.36282131236734 47.73258904866814, -122.3628788621756 47.73260860720103, -122.3633545532585 47.732584653933785))",High,301,2,301-2,LLANDOVER WOODS GREENSPACE,133.2448616,Moderate,NW,7,1,133.2448616,10/20/2016 12:00:00 AM +0000,-,-,133.24512808,02/08/2017 12:00:00 AM +0000,TRAIL-4401,0
Gravel,Worn,4,"MULTILINESTRING ((-122.30676891850773 47.635629761534126, -122.30683099478175 47.63552139724529, -122.30677656605972 47.63543258328358))",High,3023,14,3023-14,INTERLAKEN PARK,74.18653221,Moderate,CE,7,1,74.18653221,10/19/2016 12:00:00 AM +0000,-,-,77.45277396,02/20/2017 12:00:00 AM +0000,TRAIL-3207,0
Gravel,Good,4,"MULTILINESTRING ((-122.33892162470906 47.69888087565533, -122.33897897964036 47.698922171039044, -122.33900148983209 47.69893734511898, -122.33907132815568 47.69899572640829, -122.339077023465 47.69904909319248))",High,286,13,286 -13,LICTON SPRINGS PARK,77.11386663,Gradual,NC,4,1,77.11386663,10/18/2016 12:00:00 AM +0000,-,-,75.37161092,02/22/2017 12:00:00 AM +0000,TRAIL-4204,0
Bridge,Good,6,"MULTILINESTRING ((-122.339077023465 47.69904909319248, -122.33908092708232 47.699066853832015, -122.3390683544359 47.69917186725395, -122.33914603937471 47.69921420112054))",Open,286,1,286-01,LICTON SPRINGS PARK,69.56412082,Flat,NC,3,1,69.56412082,10/18/2016 12:00:00 AM +0000,-,-,69.56425995,02/08/2017 12:00:00 AM +0000,TRAIL-4204,0
